name,city,wifi,seat,quiet,tasty,cheap,music,url,latitude,longitude,limited_time,socket,standing_desk,mrt,open_time,
雪可屋,taipei,1,4.5,4.5,4.5,4,4,https://www.facebook.com/pages/%E9%9B%AA%E5%8F%AF%E5%B1%8B/129153760484455,25.0188955,121.5327471,,,,"公館站3號出口步7分, 台電大樓站2號出口步7分/公車站""台大""步2分, ""台電大樓""步4分/YouBike""羅斯福新生南路口""站步5分, ""辛亥新生路口""""捷運台電大樓站(2號出口)""站步7分",,
ZEALU CAFE,taipei,0,0,0,0,0,0,,25.0763185,121.6074195,maybe,,,,,
U.latte 雨你咖啡 2號店,taipei,0,0,0,0,0,0,,25.0478939,121.5458063,,no,no,,,
植愛 Succulent Cafe & Food Lab,taipei,0,0,0,0,0,0,,25.0413549,121.506722,,,,,,
庫卡咖啡,taipei,4,4,3,4,4,4,https://www.facebook.com/庫卡咖啡-KOOKA-COFFEE-100431256694014/,25.0834499,121.5468339,no,yes,no,大直,08:00-20:00,
Milx,taipei,0,0,0,0,0,0,https://www.facebook.com/pg/milx.tw,25.0597123,121.5323111,no,maybe,yes,,,
街口6號珈啡,taipei,5,5,5,4.5,4,4.5,https://www.facebook.com/streetno.6cafe/,25.0392401,121.5067498,no,yes,no,西門,最後點餐時間為19:30,
The HUB-where people meet,taipei,5,5,5,5,5,5,https://www.facebook.com/thehubwherepeoplemeet/,25.1115429,121.5211629,no,yes,yes,明德,週一到週六 07-18,
八米共同工作空間 8 Meters Coworking Space,taipei,5,5,4,5,5,5,https://www.8meterscoworking.com/,25.0261,121.540619,no,yes,yes,科技大樓站,週末偶爾辦活動或公休,
小吉市場,taipei,0,0,0,0,0,0,https://www.facebook.com/auspicious.p/,25.0264091,121.5217011,,no,no,,,
綵豐咖啡鋪,taipei,0,0,0,0,0,0,https://m.facebook.com/fengcoffee/,25.0033365,121.4581031,,,yes,,請私訊詢問Line@Lix2507o,
開門茶堂,taipei,5,5,5,0,3,5,https://www.facebook.com/CIDESIGNTEA/,25.057749,121.553261,no,yes,no,,,
Bunn Cafe & Roastery,taipei,0,0,0,0,0,0,,25.037074,121.547821,,,,,,
尹軒昂 咖啡果昔蛋糕店,taipei,4,4,4,4,4,4,https://www.google.com.tw/url?sa=t&rct=j&url=https%3A%2F%2Fwww.facebook.com%2Fyinxuanong10%2F&source=maps&cd=1&usg=AFQjCNFYNP4O0zCg0HDsQbegUpeD4IRDOQ&sig2=K7AAfj-UQb7igVaE_T1-6A&ved=1t%3A3443%2Cp%3AFV2tWOmmJMnd8QXivJ0w,25.0578001,121.5281432,,maybe,no,,11:00 - 18:00,
南美咖啡(天母店),taipei,4,5,4,4,4,4,https://www.facebook.com/%E5%8D%97%E7%BE%8E%E5%92%96%E5%95%A1-%E5%A4%A9%E6%AF%8D%E5%BA%97-277728839238979/,25.1197476,121.5270411,,maybe,no,"公車站""天母國小""""齊福華廈""步3分/YouBike""中山天母路口""站步5分",,
HWC黑沃咖啡 南京三民店,taipei,0,0,0,0,0,0,,25.049301,121.5648728,,,,,,
IMPCT Coffee （TAIPEI 101）,taipei,0,0,0,0,0,0,,25.0339639,121.5644722,,,,,,
Good Goods Cafe 好東西,taipei,5,5,4,4.5,4,4,https://m.facebook.com/trouveepicerie/?locale2=zh_TW,25.0169587,121.5338507,no,maybe,,,07:00–21:00,
動物誌 About Animals,taipei,5,3,3,5,3,5,https://www.facebook.com/aboutanimalszr/,25.0212465,121.5517749,no,,,六張犁站,,
伯朗咖啡館 中山三店,taipei,3,4,3,3,5,4,,25.0641838,121.5219178,maybe,no,no,,,
沐湛咖啡,taipei,0,0,0,0,0,0,,25.0260859,121.5076692,,,,,,
學校咖啡館EcoleCafe',taipei,4,3,3,4,3,4,https://www.facebook.com/ecolecafe.cafetrouve/,25.0289119,121.532172,no,yes,yes,"東門站5號出口步8分/公車站''金華國中""步2分, ""金華新生路口""""溫州街口""步5分/YouBike""金華公園""站步2分",,
伍伍零,taipei,5,5,4,5,4,5,https://www.facebook.com/550cafe/,25.1029215,121.5210191,maybe,no,yes,,,
六號水門咖啡,taipei,4,4,4,5,4,5,https://www.facebook.com/gate6.tw,25.065313,121.567738,no,maybe,no,,11:00-21:00         周二店休,
去年在馬倫巴,taipei,5,5,5,5,3,5,https://www.facebook.com/%E5%8E%BB%E5%B9%B4%E5%9C%A8%E9%A6%AC%E5%80%AB%E5%B7%B4-CAF%C3%89-188525548010463,25.172722,121.435735,,,,,13:00 - 02:00,
COFFEE FLAIR,taipei,5,5,5,5,4,5,https://www.coffeeflair.me/#_4,25.0642148,121.5249251,maybe,maybe,yes,中山國小1號出口,13:00-22:00,
Lento coffee&brunch,taipei,4,4,4,5,4,5,https://www.facebook.com/Lentocoffeebrunch/,25.0177464,121.4607129,maybe,yes,no,"板橋站3號出口步9分/公車站""漢生郵局""步2分, ''板橋車站(文化路)''步6分/YouBike""國光里(國光路)""站步3分",,
KINJOMORIES 青久莫里斯,taipei,0,0,0,0,0,0,,25.049308,121.5171935,,,,,,
白胖咖啡Cafe,taipei,5,4.5,4,4,4,4.5,https://www.facebook.com/%E7%99%BD%E8%83%96%E5%92%96%E5%95%A1-Caf%C3%A8-101973921220666/,25.031844,121.516639,maybe,yes,yes,中正紀念堂,週一-週五08:30-18:00         週六-週日 08:30-18:00,
FOMO COFFEE,taipei,0,0,0,0,0,0,,25.0392432,121.5462359,,,,,,
Trunko cafe,taipei,5,5,4.5,3.5,2.5,3.5,https://www.facebook.com/%E7%AA%97%E5%8F%A3-Trunko-372662769862627/,25.0310236,121.5527439,no,yes,no,,有時假日開到更晚,
明日咖啡,taipei,5,3,3,4,3,5,,25.0360111,121.5019303,,,,,,
HOK-House of Kuo 郭元益的家,taipei,5,5,5,3.5,3.5,4,https://www.facebook.com/HOK.house.of.kuo/,25.0971333,121.5241601,maybe,yes,yes,士林,08:00-21:00,
Percent CAFE %,taipei,4.5,4,3,4,3,4,https://www.facebook.com/percentcafe/,25.031851,121.475708,no,maybe,yes,"江子翠站5號出口步4分/公車站""江子翠""""江翠國小""步1分, ""捷運江子翠站""步3分/YouBike""江翠國小""站步4分",,
倉庫咖啡 內湖一店,taipei,0,0,0,0,0,0,,25.0628148,121.5803591,,,,,,
楓橋咖啡,taipei,0,5,5,5,4,5,https://maplebridge.wixsite.com/relax?fbclid=IwAR0m2El2Vmf87oJS1m80i953ciS4rTWmnNC17xPR74FQ3bGTGeCU37Uy--M,25.033037,121.436235,no,maybe,no,輔大,,
左道 MinDemons(已歇業),taipei,5,5,5,5,3,5,https://www.facebook.com/MinDemons/,25.0427981,121.5536518,maybe,yes,no,忠孝敦化/國父紀念館,11:30-22:00 (Last Order:20:00)        每月第一週星期一公休,
Chill Moon coffee棲木商行,taipei,5,4,4,4,4,5,https://www.facebook.com/coffeechillmoon/,25.029599,121.471291,maybe,maybe,yes,江子翠站2號出口步2分,,
微貳獨冊（自由咖啡ZU CAFE）,taipei,5,5,5,5,4,5,https://books.waytoread.com.tw/,25.0385207,121.5560035,no,yes,no,國父紀念館2號出口,,
LEE HO,taipei,0,0,0,0,0,0,,25.0116153,121.4667072,no,yes,no,,,
木法,taipei,5,4,3,4,5,3,,24.990379,121.50909,no,yes,yes,,,
Arukinomoli 有木之森 Cafe（已停業）,taipei,0,5,5,5,3,5,https://www.facebook.com/thewoods26/,25.0549079,121.509304,,,no,,,
左轉有書x慕哲咖啡,taipei,4,4,3,4,3,4,https://www.facebook.com/touatcafephilo2016/?fref=ts,25.044747,121.525347,no,yes,no,善導寺站6號出口步1分,,
臺北市立動物園【石尚貓熊主題餐廳】,taipei,5,3,3,5,0,5,https://www.facebook.com/ZooPandaRestaurant/,24.9983469,121.5810358,,,,,,
UNO COFFEE 舞弄咖啡館（永久停業）,taipei,5,4,4,5,4,4,https://www.facebook.com/Uno-Coffee-288713004574702/?fref=ts,25.0643312,121.5776041,no,,no,,,
八拾捌茶輪番所 Rinbansyo,taipei,5,5,5,5,3,5,https://www.facebook.com/rinbansyo/,25.0400999,121.507,maybe,maybe,no,,,
高樂雅咖啡,taipei,0,0,0,0,0,0,,25.0497426,121.5792772,,,,,,
㒭咖啡自家烘焙工作室,taipei,5,3.5,4.5,4,4,3,,25.0536136,121.4860238,,,,,,
lechat路上撿到一隻貓,taipei,5,4,4,5,4,5,https://www.facebook.com/lechat%E8%B7%AF%E4%B8%8A%E6%92%BF%E5%88%B0%E4%B8%80%E9%9A%BB%E8%B2%93-130595764697/?hc_ref=ARQNRp4x9vXY2cWLTmJVLlnZLSM7k-aaWMfdcpnWJ66hxCYqgx8aoMtZyVvR4BLEq_M,25.021303,121.533159,no,yes,yes,"台電大樓站2號出口步7分, 公館站3號出口步10分/公車站""溫州街口""步2分, ""台大綜合體育館""步3分, ""新民國小""步4分, ""台電大樓""步7分/YouBike""辛亥新生路口""站步3分, ""捷運台電大樓站(2號出口)""站步8分, ""羅斯福新生南路口""站步9分",,
南施咖啡,taipei,0,0,0,0,0,0,,25.052911,121.5133334,,,,,,
Louisa Coffee路易莎咖啡 東湖店,taipei,5,5,5,5,5,5,https://m.facebook.com/louisa26331717/,25.069294,121.613415,no,no,no,,餐點販售至18:00，飲品最後點單18:30,
Jarvis Cafe,taipei,5,3.5,3,3.5,4.5,3.5,,25.0654026,121.6537361,no,yes,yes,,,
QQ食堂,taipei,4,5,3,2,5,4,,25.1187594,121.5158453,no,no,no,,,
鳥咖啡,taipei,0,0,0,0,0,0,,25.0333526,121.5586728,,,,,,
麵包歌 Bread Song Bakery,taipei,2,5,4,3,5,3,https://www.facebook.com/Bread.Song/,25.0222846,121.4541096,maybe,yes,no,,二樓咖啡座開到21:00,
homey's cafe,taipei,4,4,3,4,4,4,https://www.facebook.com/homeyscafe/,25.0405314,121.5466011,,yes,yes,"忠孝復興站3號出口步3分, 忠孝敦化站6號出口步5分/公車站""頂好市場""步3分, ""仁愛大安路口""步5分/YouBike""龍門廣場""站步3分, ''瑠公公園''站步4分, ''仁愛醫院''站步5分",,
藝大精品咖啡館,taipei,0,0,0,0,0,0,,25.0828961,121.5483459,,,,,,
Q.B.Days / 靠北過日子,taipei,3,3,3,3,3,5,https://www.facebook.com/qbdays/,25.240007,121.633121,maybe,maybe,no,,11:00~20:30,
WhisperCoffee 微聲咖啡,taipei,5,5,5,5,4,4,https://www.whispercoffee.com,25.0510657,121.4871682,maybe,yes,no,捷運三重站,即時營業資訊要參考臉書粉絲團為準,
WM咖啡工作室｜我想喝咖啡｜WMcoffeestudio｜,taipei,0,0,0,0,0,0,,25.0619285,121.4883219,,,,,,
好藝時光﹒beitou times,taipei,5,5,5,5,5,5,https://www.facebook.com/beitou.times/,25.1373499,121.502359,no,maybe,no,新北投捷運站步行1分鐘,,
Lusabidan 咖啡烘焙所,taipei,5,5,5,5,5,5,https://www.facebook.com/lusabidan/?fref=ts,25.084647,121.466497,maybe,maybe,no,三民高中,週一固定公休，其他時間變動可看臉書公告。,
JOHN DOE CAFÉ 無名氏咖啡,taipei,5,4,2,4,5,5,https://www.facebook.com/JOHN-DOE-CAFÉ-無名氏咖啡-564927840299610/about/?ref=page_internal,25.0016298,121.5391966,no,yes,yes,萬隆站,,
Good Neighbors’ ,taipei,5,4,3,4,3,3,,25.0709585,121.428478,,,,,,
久久津乳酪菓子手造所-南港,taipei,3,4.5,3,3,4.5,4,,25.0551044,121.6070101,no,yes,yes,南港站,11:00 - 21:00,
Sole Cafe（二店）,taipei,0,0,0,0,0,0,,25.0445662,121.5614467,,no,,市政府站,,
找地方坐Have a seat,taipei,5,5,4,3,4,4,https://www.facebook.com/have.a.seat.tw/,25.053232,121.518387,no,yes,no,中山,已歇業,
克立瑪咖啡,taipei,0,4,2,5,3,5,,25.039712,121.555487,,no,no,,,
BONBE COFFEE,taipei,0,5,5,5,5,5,,25.0535943,121.4448174,,,,,,
石尚自然探索屋【陽明山店】,taipei,5,3,4,5,3,0,https://www.facebook.com/shishangYMS/,25.1556671,121.5476897,,,,,,
夏野豆行,taipei,0,4,4,5,5,5,,25.0611968,121.5326529,,no,yes,,,
Humble beginnings Café,taipei,5,4.5,4,4,3.5,3.5,https://www.facebook.com/humblebiginningscafe/,25.1200891,121.5312039,no,yes,yes,芝山站,,
樂曜咖啡 已歇業,taipei,5,5,4,5,4,4,https://www.facebook.com/LAKUYOU458/,25.0464839,121.5409789,no,maybe,no,,12:00-21:00,
無框咖啡 Nobox Cafe,taipei,4.5,5,4,4,3,4,https://www.facebook.com/noboxcafe/,25.007292,121.512822,no,yes,yes,頂溪站/永安市場站,周三、國定假日公休,
 LaDouceur品悅糖,taipei,4.5,5,4,3.5,2,3.5,,25.029911,121.5293392,,,,,,
Merci Petit,taipei,0,0,0,0,0,0,,25.0106464,121.4637877,,,,,,
早安勇士,taipei,4.5,3,3,4.5,3.5,5,https://www.facebook.com/GoodMorningWarriors/,25.1364284,121.500728,no,yes,no,,07:00 - 18:00        週一公休,
大璞人文咖啡茶館,taipei,5,4.5,4.5,4.5,4,4.5,http://www.toppu.com.tw/,25.004739,121.480361,maybe,no,no,,12:30-21:00，星期四公休,
李李豆行,taipei,0,5,4,5,5,5,,25.0517742,121.5587911,,,,,,
Caf'e Est 易斯特咖啡,taipei,4,4,4,4,4,4,https://www.facebook.com/Cafe.est/,24.9998381,121.5181189,maybe,maybe,no,"永安市場站出口步12分/公車站""得和路""""得和路(中正路口)""""得和路口""步1分, ""中興新村""步2分/YoubBike""永和國小""站步4分, ""中和公園""站步6分",,
左先生咖啡Dousun Cafe',taipei,5,3,4,5,4,4,https://www.facebook.com/mrzuodousuncafe/?fref=ts,25.056974,121.563948,no,yes,no,南京三民,14:30-03:00           (週二~三公休）,
TEMP COFFEE,taipei,5,5,4,5,5,5,https://www.facebook.com/temperaturecoffee/,25.048851,121.445126,no,maybe,yes,,,
穆勒咖啡館 Cafe Muller,taipei,4,4,4,5,4,4,https://www.facebook.com/%E7%A9%86%E5%8B%92%E5%92%96%E5%95%A1%E9%A4%A8-106449009394195/,25.0822066,121.5471329,no,yes,no,大直,週三公休,
DreamGo Bar cafe ,taipei,4,5,5,5,5,5,https://www.facebook.com/dreamgobarcute/,24.9982188,121.555021,no,maybe,yes,,0900-1800,
Coffee Space 咖啡空間,taipei,0,0,0,0,0,0,,25.0434919,121.5428777,,,,,,
沛二/ what the shot,taipei,5,5,5,5,3.5,4,https://m.facebook.com/pelosocoffee2/,25.0541749,121.5617384,no,maybe,yes,南京三民,11-19,
Machikaka,taipei,5,4,4,4.5,3,4.5,https://www.facebook.com/machikaka.tw/,25.0513789,121.5433938,maybe,maybe,no,,11:30~21:00,
路易莎咖啡Louisa coffee蘆洲長榮店,taipei,5,3,5,5,5,4,,25.088088,121.4594488,no,no,yes,,平日0730~2000假日0800~2100,
大樹下,taipei,5,5,5,4,4,4,https://www.facebook.com/blackyard.leathercafe/,25.0438739,121.5501755,no,maybe,no,,,
沐吉Moöji cafe,taipei,0,0,0,0,0,0,,25.0525861,121.5139227,,,,,,
焦點冰滴咖啡坊,taipei,0,0,0,0,0,0,,25.0848028,121.4601574,,,,,,
h*ours cafe,taipei,4,4,4,4,5,5,https://www.facebook.com/hours.cafe/,25.0180665,121.5292854,no,yes,yes,台電大樓捷運站,14:00 - 23:00 ,
就是蝴蝶,taipei,0,0,0,0,0,0,,25.0594248,121.5465397,,,,,,
恩寵花園,taipei,5,5,5,5,4,5,,25.0565802,121.5198612,yes,maybe,no,,,
ISAAC CAFE 撒子咖啡甜點店,taipei,0,5,5,0,4,4,https://www.facebook.com/ISAAC.DESSERT/?fref=ts,25.0832606,121.5526943,no,yes,,劍南路,11:30 - 20:30,
Polar Cafe 民生店,taipei,5,3,3,5,3,4,https://www.facebook.com/polarcafetaipei,25.059487,121.558359,maybe,yes,no,,最後點餐時間為 20:00,
雅痞Art Reading Cafe (雅痞書店),taipei,0,5,5,5,3,5,https://www.facebook.com/ArtReadingCafe/,25.0310469,121.547499,no,,,,11:00 ~ 21:00 (周一店休),
璐巴咖啡店,taipei,5,4.5,3.5,3.5,3,4.5,https://www.facebook.com/maroubracafe/,25.0196415,121.5315902,no,yes,no,,,
續杯咖啡,taipei,4,5,3,5,5,5,,25.0679966,121.4963651,no,yes,no,三重國小站,,
anike阿提卡自家烘焙咖啡&進口茶,taipei,0,0,0,0,0,0,,25.052594,121.508723,,,,,,
 好聊咖啡,taipei,0,0,0,0,0,0,,25.0428255,121.5633061,,,,,,
路易莎咖啡,taipei,0,0,0,0,0,0,,25.0256061,121.5447194,,,,,,
Ming's Coffee Playroom 瞇瞇眼自家烘焙咖啡館,taipei,5,5,5,5,4,5,https://m.facebook.com/coffeeplayroom,25.1730048,121.4489432,no,yes,yes,淡水捷運站,9:00～19:00,
璞豆咖啡.日常,taipei,5,3.5,3.5,4.5,3.5,4,,25.0202972,121.5328812,,,,,,
品黑巧克力專賣店　台北大安店,taipei,0,0,0,0,0,0,https://www.facebook.com/Cheesecake.chocolate.coffee/,25.0317226,121.5445594,no,,no,,,
Travel Eye Cafe（已停業）,taipei,0,3,4,4,3,4,https://www.facebook.com/traveleyecafe/,25.0474733,121.5498253,no,,no,,"平日7:00~18:00, 週六09:00~17:00, 週日公休",
統將咖啡和平店,taipei,0,0,0,0,0,0,,25.021912,121.554145,,no,no,六張犁,12:00～19:00,
Cafe no.218 x Elca zakka,taipei,4,4,4,4,4,4,https://www.facebook.com/CafeNo.218/,25.0422739,121.567031,maybe,maybe,yes,市政府捷運站,一~四：10:00 - 21:00，五六：11:00-21:30，日：11:00-21:00,
帕卡遜 percussion caf'e,taipei,4,4,2,4,5,4,https://www.facebook.com/percussioncafe/,25.0134088,121.4605812,no,yes,yes,板橋站,11:00～22:00,
你好咖啡旅館,taipei,5,5,5,5,3.5,5,https://www.facebook.com/nihaocafehotel/?fref=ts,25.0338969,121.542248,no,maybe,no,大安站1號出口,8:00-20:00(咖啡甜點全天供應，早午餐最後點餐14:30),
La Belle Coffee,taipei,4,4,3,5,3,5,https://www.facebook.com/LaBelleCoffee/?fref=ts,25.029955,121.530826,no,maybe,yes,"東門站5號出口步7分/公車站''金華國中""步1分/YouBike""金華公園""站前",,
Coffice 咖啡意識,taipei,4,5,5,5,5,5,http://www.coffice.com.tw,25.0027016,121.523457,no,yes,yes,,13:00 - 22:00       周一休,
羊羽咖啡自家烘培,taipei,5,4,5,5,4,5,https://www.facebook.com/cafeShoStarNO.3/,25.0012973,121.5550444,no,maybe,no,"近辛亥站,萬芳醫院站",7:30-22:00,
i3東珈琲,taipei,5,5,4.5,5,4.5,5,https://www.facebook.com/i3coffee/,25.0381515,121.4449423,no,maybe,yes,新莊捷運站,,
Emma`s Kitchen,taipei,0,0,0,0,0,0,,25.0711384,121.530837,,,,,,
COSTUMICE CAFÉ,taipei,4,4,3,4,3,4,https://www.facebook.com/costumice.cafe/,25.043762,121.5527065,,yes,no,忠孝敦化站2號出口步4分,,
fiery coffee 北投捷運站店,taipei,5,5,5,5,5,5,https://www.facebook.com/pg/Fierycoffee/about/?ref=page_internal,25.1322723,121.4999499,,yes,yes,,,
DreamGo Bar,taipei,5,5,4,4,5,4,https://www.facebook.com/dreamgobarcute,24.999143,121.555375,no,yes,yes,萬芳醫院,週一到週五 08:00-17:00         週六10:00-16:00,
東咖啡Dong Coffee Bar ,taipei,5,5,5,5,4,5,https://www.facebook.com/dongcoffeebars/,25.0202402,121.5576733,no,yes,no,麟光捷運站,,
AMP Café Independent Roaster,taipei,3,3,4,5,4,3,https://www.facebook.com/ampcafetw/,25.0380791,121.5558892,no,no,no,,8:00-18:00,
啡茶湯自家烘培咖啡,taipei,0,0,0,0,0,0,,25.058241,121.487697,,,,,,
 珠寶盒法式點心坊,taipei,4,4,3.5,5,3.5,3.5,,25.0263129,121.5508387,,,,,,
滿初•烘培工作室 • Mind True Roasting x Baking House,taipei,4,4,4,5,4,5,,24.9978364,121.5171202,no,maybe,yes,,,
老屋手烘咖啡吧,taipei,0,0,0,0,0,0,,25.0836803,121.4816934,,,,,,
Middle Name coffee & space,taipei,5,3,3,4,4,5,https://www.middlenamecoffee.com/,25.0516392,121.52012,maybe,yes,no,中山站,,
Who's Cafe 誰的書房（永久停業）,taipei,0,4,4,4,4,0,https://www.facebook.com/whoscafe/,25.028787,121.530833,maybe,,,"東門站5號出口步8分/公車站''金華國中''''金華大廈""""步3分/YouBike""金華公園""站步3分",,
黑川郁咖啡,taipei,0,0,0,0,0,0,,25.03324,121.51833,,,,,,
好滴Deip Cafe環球板橋車站店,taipei,0,0,0,0,0,0,,25.0141549,121.4636257,,,,,,
Sugar Man Cafe,taipei,4,4,4,4,4,4,https://www.facebook.com/cafesugarman,25.0270297,121.5256444,maybe,yes,no,"古亭站5號出口步3分/公車站''捷運古亭站(和平)''步1分, ""金山潮州街口""步2分/YouBike""和平金山路口""站步1分",,
蜂大咖啡,taipei,0,0,0,0,0,0,,25.042566,121.506354,,,,,,
想一享咖啡Thinking Coffee Roaster,taipei,0,0,0,0,0,0,,25.1329383,121.5005269,,,,,,
夥食,taipei,3,3.5,2.5,4,3,4.5,https://www.facebook.com/together168,25.1140339,121.5109569,,,,,,
Vinyl Decision 黑膠咖啡,taipei,5,5,5,4,4,5,https://www.facebook.com/VinylDecision/,25.0240473,121.5537523,no,maybe,yes,六張犁,週一至週五 14:00-22:00           六日12:00-22:00 ,
"MKCR -"" Mountain Kids Coffee Roaster ",taipei,4.5,3,2,4,4,4,https://www.facebook.com/mkcrtw/?fref=mentions,25.047438,121.510855,maybe,maybe,no,北門,,
拿個咖啡,taipei,5,5,3,4.5,4.5,5,https://coffee.cofitake.com/,24.978377,121.514792,no,maybe,yes,,,
Ratio Coffee Roasters,taipei,0,0,0,0,0,0,,25.0434474,121.5384612,,no,no,,,
Not Only Cafe,taipei,3,5,5,5,2,5,https://www.facebook.com/notonlycafe/,25.0424939,121.567884,maybe,yes,yes,,,
StayReal cafe,taipei,0,0,4,5,5,5,https://www.facebook.com/StayRealCafe/,25.0431068,121.5504868,maybe,maybe,no,,,
悅來咖啡館,taipei,0,0,0,0,0,0,https://www.facebook.com/farglorycafe/,25.0622355,121.6483498,no,,yes,,,
天使水晶心花園,taipei,0,0,0,0,0,0,,25.0882828,121.4925787,,,,,,
小虎Cafe,taipei,4,3,4,4,4,4,https://www.facebook.com/littletigercafe/,25.0307687,121.5295286,no,no,yes,東門站5號出口步5分,,
器咖啡,taipei,0,0,0,0,0,0,https://www.facebook.com/utsuwa.cafe.taipei/,25.0375,121.532984,maybe,yes,no,忠孝新生站,,
醇咖啡 Coffeeology,taipei,2.5,3.5,4,5,4.5,3,https://www.facebook.com/pg/Coffeeology-Coffee-RoastersEspresso-Bar-600697263409338/,25.0475355,121.5508443,no,no,yes,,,
"兜味, doorway cafe",taipei,4,4,3,3.5,3,3.5,https://www.facebook.com/2013doorwaycafe/,25.0591954,121.5100404,no,yes,yes,"大橋頭站1號出口步8分/公車站''保安街口''步2分/YouBike""大稻埕公園""站旁",每週二休、每月第1週一休、另外懶人病發作曠班時，FB粉絲專頁會有公告 另外非假日的平日慣性遲到早退，可以來電先確認,
月半咖啡 Dwaco Coffee,taipei,4.5,4,5,4.5,4,4.5,https://www.facebook.com/dwacocoffee/,25.03023,121.53115,no,yes,no,,,
DOSE coffee,taipei,5,5,5,5,4,5,https://www.facebook.com/dosetaipei/,25.018934,121.467747,no,maybe,no,,,
羅伯咖啡永和店,taipei,0,0,0,0,0,0,,25.006818,121.510043,maybe,yes,no,,,
Louisa Coffee 路易莎咖啡 (北投社3rd直營門市),taipei,0,0,0,0,0,0,,25.1329544,121.4999963,,,,,,
癈墟,taipei,5,4,3,3,5,3,https://www.facebook.com/freshbrunch/,25.0048033,121.4760274,maybe,yes,no,,,
咖啡原味-自家烘焙咖啡館,taipei,0,0,0,0,0,0,,25.051876,121.514905,,,,,,
光扉5號,taipei,0,0,0,0,0,0,,25.0441447,121.5465109,,no,no,,,
彼克蕾友善咖啡館 Piglet friendly cafe,taipei,4,4,3,4,3,4,https://www.facebook.com/pigletcafe88/,25.0190945,121.5334161,no,maybe,no,"公館站3號出口步7分, 台電大樓站2號出口步7分/公車站""台大""步1分, ""台電大樓""步5分/YouBike""羅斯福新生南路口""""辛亥新生路口""站步6分",,
初心者咖啡店,taipei,5,5,5,5,5,5,,25.0575556,121.5424287,maybe,no,no,中山國中,,
西雅圖極品咖啡 忠孝倍利店,taipei,3,4,3,3,4,2,https://www.barista.com.tw/,25.0430592,121.5308264,no,no,no,,,
85度C 台北永吉店,taipei,0,0,0,0,0,0,,25.045692,121.575385,,,,,,
Hera Cafe,taipei,5,5,4,4.5,3.5,4,https://m.facebook.com/heracafe.co/,25.0536776,121.5184544,no,yes,yes,中山捷運站(五號出口),,
Santorafa 使徒咖啡廳,taipei,0,0,0,0,0,0,https://www.facebook.com/santorafa.tw,25.0233358,121.5249193,maybe,yes,yes,,,
392 café,taipei,5,5,3.5,4.5,4.5,5,https://www.facebook.com/392cafe/,25.05678,121.509552,no,yes,no,大橋頭/北門,11:30~18:00        (週三公休),
Hater Cafe,taipei,4.5,4,2.5,4,3,3.5,https://www.facebook.com/HaterCafe.TW/,25.0126987,121.5359744,no,yes,no,公館,,
琥般咖啡 KOHAKU Café,taipei,5,4,4,5,5,5,https://reurl.cc/nLjk6,25.039131,121.5834268,no,yes,no,後山埤站,周一公休,
亞東醫院南棟B1轉角咖啡,taipei,2.5,4,4,4.5,5,3.5,http://jeiwu.myweb.hinet.net/,24.996498,121.452845,no,yes,no,亞東醫院,週一到週四 08:30-16:00           週五08:30-14:00,
coffee blablabla 大坪林店,taipei,5,3,4,5,5,5,https://www.facebook.com/blablabla68826/,24.9830778,121.5410225,no,no,no,,,
